,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
11121,111.290329,3.903732147,-9.663454742,-3.92678421
11122,111.30033600000002,3.857328644,-8.627309418,-3.231629791
11123,111.310344,3.539240112,-7.85012558,-2.19623291
11124,111.320351,2.859054565,-7.442373505,-1.567839661
11125,111.33035859999998,1.908980255,-7.352709961,-0.7908055115000001
11126,111.3403666,0.9815089417,-7.554640045,0.2903961182
11127,111.3503736,0.21121078489999998,-8.079748077,0.8405021667
11128,111.36038059999998,-0.3641926575,-8.565637665,1.1280541990000001
11129,111.3703886,-0.46433441159999994,-8.807684326,1.7717156980000002
11130,111.3803956,-0.316741333,-8.751551056,2.590962067
11131,111.39040259999999,-0.2885998535,-8.566386108,3.5735188289999997
11132,111.40041059999999,-0.31599288940000003,-8.461753693,4.465663605
11133,111.4104176,-0.33126113890000003,-8.437204742,4.950355682
11134,111.4204246,-0.23695724489999997,-8.433761902,5.092709656
11135,111.43043259999999,-0.2851570129,-8.267158356,5.028044128
11136,111.44043959999999,-0.5147795104999999,-8.008645935,4.592899017
11137,111.4504466,-0.5020559692000001,-8.007598114,3.9198985289999997
11138,111.46045459999999,-0.2665956116,-8.273145905,3.042872314
11139,111.4704616,0.1579216003,-8.639434204,1.91781189
11140,111.4804686,0.6105802917,-9.007818146,0.9988728333
11141,111.49047659999998,0.8625064087000001,-9.184301147000001,0.8833131409
11142,111.5004836,0.8693920898,-9.13834671,1.227597198
11143,111.5104906,0.7711962890999999,-8.773854675,1.716630249
11144,111.5204986,0.9957293701000001,-8.524772644,2.34831665
11145,111.53050559999998,1.390608215,-8.339458008,2.851270752
11146,111.5405126,1.742676086,-8.109685822000001,3.01068924
11147,111.5505206,2.105671234,-7.915240173,3.1666648860000004
11148,111.56052759999999,2.440225525,-7.826325073,3.361110535
11149,111.57053459999999,2.653531952,-7.810907135,3.408112793
11150,111.5805426,2.77073822,-7.864795074,3.3892520139999998
11151,111.5905496,2.7343638610000003,-8.039781189,3.3594639589999997
11152,111.60055659999999,2.628384247,-8.280929718,3.3630564880000002
11153,111.61056459999999,2.585573273,-8.527467041,3.453019409
11154,111.6205716,2.616558838,-8.678652649,3.666026459
11155,111.63057859999998,2.7800189210000004,-8.771160278,4.043092346
11156,111.6405856,3.036136322,-8.823701019,4.52239563
11157,111.6505936,3.32892746,-8.779393158,4.978048096
11158,111.66060060000001,3.49268692,-8.772357787999999,5.26305542
11159,111.67060759999998,3.5604959110000003,-8.849148102000001,5.4015174870000005
11160,111.6806156,3.470832367,-9.033714294,5.409750366
11161,111.6906226,3.210972748,-9.085955658,5.366190948
11162,111.70062959999998,2.875071259,-8.957672424,5.119803313999999
11163,111.7106376,2.7750791930000003,-8.676557007000001,4.5765829469999995
11164,111.7206446,2.6360183719999997,-8.358917542,3.8857695010000004
11165,111.73065159999999,2.647245026,-8.096213837,3.5057098389999997
11166,111.74065959999999,2.7408004760000004,-7.893086243,3.3635055539999996
11167,111.7506666,2.8877948,-7.613318024,3.610791321
11168,111.7606736,2.800675964,-7.383396149,3.9436990360000004
11169,111.77068159999999,2.489024048,-7.469916229,4.161047058
11170,111.78068859999999,2.193987579,-8.69017868,4.1832009889999995
11171,111.7906956,1.8585351559999999,-10.71606583,3.701352997
11172,111.80070359999999,1.299298096,-12.76320877,2.8517198180000003
11173,111.8107106,1.03434906,-14.90720032,2.562820587
11174,111.8207176,0.8912466431,-16.46366364,2.256856842
11175,111.83072560000001,0.1588197327,-16.23224487,1.8631755069999998
11176,111.8407326,-1.368005219,-12.8491301,1.1448193359999999
